 1,3-dibromopropane sigma-profile (sigma [e/nm^2], p(sigma)*At [nm^2])
  -3.00000   0.00000
  -2.90000   0.00000
  -2.80000   0.00000
  -2.70000   0.00000
  -2.60000   0.00000
  -2.50000   0.00000
  -2.40000   0.00000
  -2.30000   0.00000
  -2.20000   0.00000
  -2.10000   0.00000
  -2.00000   0.00000
  -1.90000   0.00000
  -1.80000   0.00000
  -1.70000   0.00000
  -1.60000   0.00000
  -1.50000   0.00000
  -1.40000   0.00000
  -1.30000   0.00000
  -1.20000   0.00000
  -1.10000   0.00000
  -1.00000   0.00849
  -0.90000   0.03689
  -0.80000   0.07154
  -0.70000   0.08719
  -0.60000   0.08573
  -0.50000   0.08523
  -0.40000   0.09481
  -0.30000   0.09551
  -0.20000   0.07398
  -0.10000   0.05903
   0.00000   0.05367
   0.10000   0.05385
   0.20000   0.06941
   0.30000   0.07603
   0.40000   0.08195
   0.50000   0.10379
   0.60000   0.13260
   0.70000   0.12486
   0.80000   0.05456
   0.90000   0.00435
   1.00000   0.00000
   1.10000   0.00000
   1.20000   0.00000
   1.30000   0.00000
   1.40000   0.00000
   1.50000   0.00000
   1.60000   0.00000
   1.70000   0.00000
   1.80000   0.00000
   1.90000   0.00000
   2.00000   0.00000
   2.10000   0.00000
   2.20000   0.00000
   2.30000   0.00000
   2.40000   0.00000
   2.50000   0.00000
   2.60000   0.00000
   2.70000   0.00000
   2.80000   0.00000
   2.90000   0.00000
   3.00000   0.00000
