 aspirin sigma-profile (sigma [e/nm^2], p(sigma)*At [nm^2])
  -3.00000   0.00000
  -2.90000   0.00000
  -2.80000   0.00000
  -2.70000   0.00000
  -2.60000   0.00000
  -2.50000   0.00000
  -2.40000   0.00000
  -2.30000   0.00000
  -2.20000   0.00000
  -2.10000   0.00204
  -2.00000   0.00790
  -1.90000   0.01209
  -1.80000   0.01153
  -1.70000   0.00998
  -1.60000   0.00762
  -1.50000   0.00434
  -1.40000   0.00417
  -1.30000   0.00638
  -1.20000   0.00538
  -1.10000   0.00420
  -1.00000   0.01408
  -0.90000   0.04633
  -0.80000   0.08568
  -0.70000   0.09750
  -0.60000   0.09602
  -0.50000   0.10386
  -0.40000   0.10896
  -0.30000   0.11967
  -0.20000   0.13437
  -0.10000   0.12817
   0.00000   0.11154
   0.10000   0.11521
   0.20000   0.13214
   0.30000   0.11783
   0.40000   0.06912
   0.50000   0.03916
   0.60000   0.04106
   0.70000   0.04514
   0.80000   0.04513
   0.90000   0.04693
   1.00000   0.04940
   1.10000   0.05504
   1.20000   0.05520
   1.30000   0.04188
   1.40000   0.02648
   1.50000   0.01264
   1.60000   0.00262
   1.70000   0.00000
   1.80000   0.00000
   1.90000   0.00000
   2.00000   0.00000
   2.10000   0.00000
   2.20000   0.00000
   2.30000   0.00000
   2.40000   0.00000
   2.50000   0.00000
   2.60000   0.00000
   2.70000   0.00000
   2.80000   0.00000
   2.90000   0.00000
   3.00000   0.00000
