 ch3cl sigma-profile (sigma [e/nm^2], p(sigma)*At [nm^2])
  -3.00000   0.00000
  -2.90000   0.00000
  -2.80000   0.00000
  -2.70000   0.00000
  -2.60000   0.00000
  -2.50000   0.00000
  -2.40000   0.00000
  -2.30000   0.00000
  -2.20000   0.00000
  -2.10000   0.00000
  -2.00000   0.00000
  -1.90000   0.00000
  -1.80000   0.00000
  -1.70000   0.00000
  -1.60000   0.00000
  -1.50000   0.00000
  -1.40000   0.00000
  -1.30000   0.00000
  -1.20000   0.00000
  -1.10000   0.00000
  -1.00000   0.00408
  -0.90000   0.02330
  -0.80000   0.04250
  -0.70000   0.04596
  -0.60000   0.04242
  -0.50000   0.03596
  -0.40000   0.04502
  -0.30000   0.06310
  -0.20000   0.06022
  -0.10000   0.04158
   0.00000   0.03083
   0.10000   0.02899
   0.20000   0.02559
   0.30000   0.02985
   0.40000   0.03842
   0.50000   0.04020
   0.60000   0.05700
   0.70000   0.07473
   0.80000   0.04863
   0.90000   0.01105
   1.00000   0.00000
   1.10000   0.00000
   1.20000   0.00000
   1.30000   0.00000
   1.40000   0.00000
   1.50000   0.00000
   1.60000   0.00000
   1.70000   0.00000
   1.80000   0.00000
   1.90000   0.00000
   2.00000   0.00000
   2.10000   0.00000
   2.20000   0.00000
   2.30000   0.00000
   2.40000   0.00000
   2.50000   0.00000
   2.60000   0.00000
   2.70000   0.00000
   2.80000   0.00000
   2.90000   0.00000
   3.00000   0.00000
