 2-pentanone sigma-profile (sigma [e/nm^2], p(sigma)*At [nm^2])
  -3.00000   0.00000
  -2.90000   0.00000
  -2.80000   0.00000
  -2.70000   0.00000
  -2.60000   0.00000
  -2.50000   0.00000
  -2.40000   0.00000
  -2.30000   0.00000
  -2.20000   0.00000
  -2.10000   0.00000
  -2.00000   0.00000
  -1.90000   0.00000
  -1.80000   0.00000
  -1.70000   0.00000
  -1.60000   0.00000
  -1.50000   0.00000
  -1.40000   0.00000
  -1.30000   0.00000
  -1.20000   0.00000
  -1.10000   0.00000
  -1.00000   0.00000
  -0.90000   0.00293
  -0.80000   0.02244
  -0.70000   0.05923
  -0.60000   0.08566
  -0.50000   0.10612
  -0.40000   0.13120
  -0.30000   0.13780
  -0.20000   0.13598
  -0.10000   0.13693
   0.00000   0.12606
   0.10000   0.10497
   0.20000   0.08455
   0.30000   0.05929
   0.40000   0.02699
   0.50000   0.00905
   0.60000   0.00746
   0.70000   0.00873
   0.80000   0.00959
   0.90000   0.01259
   1.00000   0.01746
   1.10000   0.01961
   1.20000   0.02353
   1.30000   0.02687
   1.40000   0.02357
   1.50000   0.01972
   1.60000   0.01524
   1.70000   0.00874
   1.80000   0.00338
   1.90000   0.00053
   2.00000   0.00000
   2.10000   0.00000
   2.20000   0.00000
   2.30000   0.00000
   2.40000   0.00000
   2.50000   0.00000
   2.60000   0.00000
   2.70000   0.00000
   2.80000   0.00000
   2.90000   0.00000
   3.00000   0.00000
