 decamethyltetrasiloxane sigma-profile (sigma [e/nm^2], p(sigma)*At [nm^2])
  -3.00000   0.00000
  -2.90000   0.00000
  -2.80000   0.00000
  -2.70000   0.00000
  -2.60000   0.00000
  -2.50000   0.00000
  -2.40000   0.00000
  -2.30000   0.00000
  -2.20000   0.00000
  -2.10000   0.00000
  -2.00000   0.00000
  -1.90000   0.00000
  -1.80000   0.00000
  -1.70000   0.00000
  -1.60000   0.00000
  -1.50000   0.00000
  -1.40000   0.00000
  -1.30000   0.00000
  -1.20000   0.00000
  -1.10000   0.00000
  -1.00000   0.00000
  -0.90000   0.00000
  -0.80000   0.00047
  -0.70000   0.03055
  -0.60000   0.14482
  -0.50000   0.29362
  -0.40000   0.35850
  -0.30000   0.34692
  -0.20000   0.34071
  -0.10000   0.31361
   0.00000   0.27124
   0.10000   0.31516
   0.20000   0.38852
   0.30000   0.35651
   0.40000   0.23980
   0.50000   0.13310
   0.60000   0.05910
   0.70000   0.02330
   0.80000   0.01835
   0.90000   0.02033
   1.00000   0.02358
   1.10000   0.02197
   1.20000   0.01888
   1.30000   0.02022
   1.40000   0.01891
   1.50000   0.00904
   1.60000   0.00146
   1.70000   0.00000
   1.80000   0.00000
   1.90000   0.00000
   2.00000   0.00000
   2.10000   0.00000
   2.20000   0.00000
   2.30000   0.00000
   2.40000   0.00000
   2.50000   0.00000
   2.60000   0.00000
   2.70000   0.00000
   2.80000   0.00000
   2.90000   0.00000
   3.00000   0.00000
