 citraconicacid sigma-profile (sigma [e/nm^2], p(sigma)*At [nm^2])
  -3.00000   0.00000
  -2.90000   0.00000
  -2.80000   0.00000
  -2.70000   0.00000
  -2.60000   0.00000
  -2.50000   0.00000
  -2.40000   0.00000
  -2.30000   0.00017
  -2.20000   0.00442
  -2.10000   0.01172
  -2.00000   0.01464
  -1.90000   0.01268
  -1.80000   0.00734
  -1.70000   0.00394
  -1.60000   0.00663
  -1.50000   0.00799
  -1.40000   0.00530
  -1.30000   0.00378
  -1.20000   0.00535
  -1.10000   0.01136
  -1.00000   0.01787
  -0.90000   0.02206
  -0.80000   0.03434
  -0.70000   0.06283
  -0.60000   0.09583
  -0.50000   0.11105
  -0.40000   0.10218
  -0.30000   0.09186
  -0.20000   0.09867
  -0.10000   0.10539
   0.00000   0.08800
   0.10000   0.05384
   0.20000   0.03267
   0.30000   0.02827
   0.40000   0.03147
   0.50000   0.04037
   0.60000   0.04170
   0.70000   0.04125
   0.80000   0.04641
   0.90000   0.04221
   1.00000   0.03891
   1.10000   0.04814
   1.20000   0.05294
   1.30000   0.04357
   1.40000   0.02790
   1.50000   0.01590
   1.60000   0.00948
   1.70000   0.00488
   1.80000   0.00121
   1.90000   0.00000
   2.00000   0.00000
   2.10000   0.00000
   2.20000   0.00000
   2.30000   0.00000
   2.40000   0.00000
   2.50000   0.00000
   2.60000   0.00000
   2.70000   0.00000
   2.80000   0.00000
   2.90000   0.00000
   3.00000   0.00000
