 n-butylhydroperoxide sigma-profile (sigma [e/nm^2], p(sigma)*At [nm^2])
  -3.00000   0.00000
  -2.90000   0.00000
  -2.80000   0.00000
  -2.70000   0.00000
  -2.60000   0.00000
  -2.50000   0.00000
  -2.40000   0.00000
  -2.30000   0.00000
  -2.20000   0.00000
  -2.10000   0.00000
  -2.00000   0.00022
  -1.90000   0.00350
  -1.80000   0.01031
  -1.70000   0.01373
  -1.60000   0.01075
  -1.50000   0.00683
  -1.40000   0.00643
  -1.30000   0.00748
  -1.20000   0.00663
  -1.10000   0.00530
  -1.00000   0.00499
  -0.90000   0.00520
  -0.80000   0.00508
  -0.70000   0.00910
  -0.60000   0.03441
  -0.50000   0.08647
  -0.40000   0.13057
  -0.30000   0.14101
  -0.20000   0.13868
  -0.10000   0.13013
   0.00000   0.11225
   0.10000   0.10336
   0.20000   0.09598
   0.30000   0.06776
   0.40000   0.03164
   0.50000   0.01424
   0.60000   0.01405
   0.70000   0.01709
   0.80000   0.02041
   0.90000   0.02586
   1.00000   0.03371
   1.10000   0.04043
   1.20000   0.03996
   1.30000   0.03067
   1.40000   0.01679
   1.50000   0.00534
   1.60000   0.00065
   1.70000   0.00000
   1.80000   0.00000
   1.90000   0.00000
   2.00000   0.00000
   2.10000   0.00000
   2.20000   0.00000
   2.30000   0.00000
   2.40000   0.00000
   2.50000   0.00000
   2.60000   0.00000
   2.70000   0.00000
   2.80000   0.00000
   2.90000   0.00000
   3.00000   0.00000
