 5-methyl-1-hexene sigma-profile (sigma [e/nm^2], p(sigma)*At [nm^2])
  -3.00000   0.00000
  -2.90000   0.00000
  -2.80000   0.00000
  -2.70000   0.00000
  -2.60000   0.00000
  -2.50000   0.00000
  -2.40000   0.00000
  -2.30000   0.00000
  -2.20000   0.00000
  -2.10000   0.00000
  -2.00000   0.00000
  -1.90000   0.00000
  -1.80000   0.00000
  -1.70000   0.00000
  -1.60000   0.00000
  -1.50000   0.00000
  -1.40000   0.00000
  -1.30000   0.00000
  -1.20000   0.00000
  -1.10000   0.00000
  -1.00000   0.00000
  -0.90000   0.00000
  -0.80000   0.00047
  -0.70000   0.01021
  -0.60000   0.03575
  -0.50000   0.07921
  -0.40000   0.14097
  -0.30000   0.18084
  -0.20000   0.18151
  -0.10000   0.17397
   0.00000   0.16726
   0.10000   0.16901
   0.20000   0.17738
   0.30000   0.15136
   0.40000   0.08419
   0.50000   0.03990
   0.60000   0.03261
   0.70000   0.02648
   0.80000   0.02113
   0.90000   0.01740
   1.00000   0.00889
   1.10000   0.00177
   1.20000   0.00000
   1.30000   0.00000
   1.40000   0.00000
   1.50000   0.00000
   1.60000   0.00000
   1.70000   0.00000
   1.80000   0.00000
   1.90000   0.00000
   2.00000   0.00000
   2.10000   0.00000
   2.20000   0.00000
   2.30000   0.00000
   2.40000   0.00000
   2.50000   0.00000
   2.60000   0.00000
   2.70000   0.00000
   2.80000   0.00000
   2.90000   0.00000
   3.00000   0.00000
