 4-(1,1-dimethylethyl)-1,2-benzenediol sigma-profile (sigma [e/nm^2], p(sigma)*At [nm^2])
  -3.00000   0.00000
  -2.90000   0.00000
  -2.80000   0.00000
  -2.70000   0.00000
  -2.60000   0.00000
  -2.50000   0.00000
  -2.40000   0.00000
  -2.30000   0.00000
  -2.20000   0.00006
  -2.10000   0.00239
  -2.00000   0.00768
  -1.90000   0.01185
  -1.80000   0.01431
  -1.70000   0.01660
  -1.60000   0.01598
  -1.50000   0.01211
  -1.40000   0.00849
  -1.30000   0.00763
  -1.20000   0.01101
  -1.10000   0.01453
  -1.00000   0.01374
  -0.90000   0.01638
  -0.80000   0.02648
  -0.70000   0.03675
  -0.60000   0.04976
  -0.50000   0.08271
  -0.40000   0.12913
  -0.30000   0.14281
  -0.20000   0.13629
  -0.10000   0.13261
   0.00000   0.11915
   0.10000   0.14242
   0.20000   0.19046
   0.30000   0.17977
   0.40000   0.12227
   0.50000   0.08836
   0.60000   0.08451
   0.70000   0.07506
   0.80000   0.04862
   0.90000   0.02626
   1.00000   0.02296
   1.10000   0.02460
   1.20000   0.02217
   1.30000   0.01651
   1.40000   0.00673
   1.50000   0.00045
   1.60000   0.00000
   1.70000   0.00000
   1.80000   0.00000
   1.90000   0.00000
   2.00000   0.00000
   2.10000   0.00000
   2.20000   0.00000
   2.30000   0.00000
   2.40000   0.00000
   2.50000   0.00000
   2.60000   0.00000
   2.70000   0.00000
   2.80000   0.00000
   2.90000   0.00000
   3.00000   0.00000
